22	22	45
12	8	65
3	2	45
0	18	15
8	3	65
11	9	65
22	8	65
10	0	110
18	21	45
17	14	58
23	16	50
6	0	65
7	8	77
6	1	60
6	21	25
3	11	37
19	18	45
10	7	65
19	15	60
5	9	60
20	3	65
1	15	40
3	7	45
6	16	30
2	6	45
6	1	60
18	8	65
12	19	45
16	6	65
11	16	50
7	23	50
8	20	45
11	9	65
13	8	65
5	4	60
10	17	47
8	0	110
10	15	60
14	6	65
15	10	65
15	20	45
19	15	60
8	2	65
13	0	110
12	18	45
12	18	45
18	5	65
11	16	50
2	23	25
9	13	57
5	4	60
4	22	25
8	21	45
17	5	65
20	11	57
2	10	45
6	12	45
12	20	45
6	2	55
20	21	45
6	9	55
22	4	65
1	17	30
2	20	25
13	9	65
19	2	65
6	13	47
5	4	60
9	14	58
19	12	55
1	8	50
18	12	55
2	9	45
5	3	60
0	4	15
21	21	45
18	13	57
13	1	77
17	0	110
0	4	15
15	18	45
15	20	45
14	1	77
11	15	60
6	16	30
19	1	77
9	10	65
3	3	45
7	15	60
17	1	77
18	12	55
13	20	45
21	21	45
20	14	58
6	22	25
17	13	57
20	23	45
1	6	50
23	21	45
1	19	30
19	13	57
6	23	25
0	12	15
1	21	30
10	10	65
5	9	60
7	21	50
22	14	58
18	2	65
0	23	15
20	22	45
1	9	50
1	10	50
12	5	65
6	5	55
3	4	45
5	19	30
0	10	15
18	4	65
16	13	57
14	7	65
13	7	65
13	13	57
6	23	25
6	10	55
21	15	60
6	21	25
12	22	45
10	17	47
5	20	30
7	13	60
13	6	65
23	22	45
13	8	65
11	4	65
21	7	65
7	1	77
20	9	65
7	22	50
8	11	57
12	0	110
14	2	65
18	7	65
15	14	58
9	16	50
8	16	50
22	8	65
12	5	65
22	0	110
0	18	15
7	9	77
2	23	25
2	13	37
15	8	65
16	12	55
16	6	65
8	8	65
16	5	65
19	16	50
21	6	65
20	9	65
8	13	57
7	3	77
10	21	45
21	15	60
13	23	45
17	15	60
21	1	77
3	13	37
9	11	57
6	5	55
10	21	45
7	7	77
6	12	45
4	12	35
1	3	50
7	2	77
2	14	38
14	10	65
5	2	60
17	15	60
2	8	45
23	9	65
17	1	77
4	15	40
7	3	77
11	11	57
2	18	25
4	0	55
6	10	55
11	14	58
1	0	60
13	6	65
1	0	60
7	17	50
16	16	50
13	10	65
1	4	50
3	4	45
18	19	45
3	14	38
5	23	30
12	12	55
13	18	45
20	7	65
10	19	45
2	20	25
16	16	50
18	17	47
2	22	25
6	19	25
23	11	57
21	22	45
22	21	45
10	12	55
4	19	25
4	15	40
23	17	47
13	9	65
5	9	60
2	16	30
6	4	55
14	16	50
19	9	65
19	0	110
17	12	55
22	14	58
22	0	110
14	22	45
7	7	77
9	21	45
3	13	37
10	5	65
16	13	57
10	17	47
0	11	15
10	0	110
15	17	47
19	6	65
12	21	45
3	22	25
18	23	45
13	12	55
9	17	47
19	22	45
22	23	45
2	19	25
20	21	45
9	12	55
13	0	110
15	23	45
17	21	45
1	2	50
1	5	50
5	12	50
17	10	65
7	23	50
16	19	45
5	18	30
13	3	65
8	19	45
16	16	50
10	1	77
1	8	50
14	0	110
17	5	65
0	22	15
12	17	47
18	10	65
0	21	15
16	20	45
20	19	45
18	7	65
16	11	57
3	3	45
13	18	45
10	8	65
16	23	45
5	21	30
8	0	110
20	21	45
17	9	65
1	11	50
13	12	55
2	13	37
15	12	55
16	19	45
11	11	57
16	11	57
21	20	45
4	13	37
20	3	65
5	1	60
3	8	45
6	17	28
12	10	65
8	16	50
9	0	110
14	10	65
1	19	30
12	5	65
11	7	65
17	13	57
1	0	60
22	14	58
12	17	47
2	10	45
16	16	50
3	2	45
20	22	45
3	9	45
1	18	30
21	12	55
5	21	30
2	6	45
18	0	110
21	0	110
23	1	77
15	22	45
19	13	57
15	20	45
1	23	30
18	7	65
13	7	65
19	8	65
1	14	40
15	11	57
20	13	57
23	14	58
16	13	57
19	13	57
22	0	110
8	10	65
16	15	60
13	1	77
11	22	45
16	18	45
7	10	77
8	8	65
13	10	65
22	14	58
4	11	37
5	9	60
7	21	50
11	17	47
22	19	45
19	1	77
16	16	50
17	13	57
18	21	45
1	3	50
7	23	50
4	3	45
19	21	45
0	0	15
21	15	60
10	16	50
9	1	77
19	0	110
0	7	15
20	9	65
13	3	65
23	23	45
4	2	45
20	15	60
16	21	45
21	0	110
9	12	55
23	19	45
17	12	55
21	5	65
18	8	65
2	3	45
22	13	57
3	20	25
17	16	50
15	10	65
15	3	65
12	10	65
22	4	65
23	12	55
0	22	15
7	20	50
15	8	65
6	14	48
4	4	45
5	9	60
7	19	50
11	2	65
5	11	60
2	17	28
0	2	15
23	8	65
1	20	30
20	16	50
10	17	47
11	6	65
3	2	45
17	11	57
12	9	65
20	17	47
2	16	30
11	1	77
7	18	50
0	9	15
2	22	25
20	10	65
8	3	65
8	0	110
22	13	57
20	11	57
13	12	55
6	11	47
0	5	15
16	16	50
4	2	45
14	7	65
20	21	45
18	16	50
17	19	45
22	12	55
2	11	37
14	5	65
6	21	25
23	5	65
11	15	60
16	16	50
9	19	45
19	22	45
1	12	40
16	8	65
11	15	60
7	20	50
17	15	60
15	4	65
14	0	110
16	8	65
9	5	65
1	4	50
12	6	65
7	4	77
12	1	77
12	11	57
4	0	55
23	3	65
2	19	25
13	7	65
22	4	65
3	5	45
19	9	65
23	15	60
11	7	65
11	8	65
3	1	50
4	4	45
16	0	110
5	16	30
4	4	45
19	8	65
17	1	77
13	15	60
1	21	30
19	17	47
0	21	15
15	13	57
14	16	50
12	14	58
21	3	65
1	16	30
19	3	65
2	16	30
4	9	45
4	13	37
16	23	45
11	2	65
4	17	28
10	5	65
16	15	60
13	17	47
4	23	25
22	8	65
16	15	60
11	21	45
22	16	50
9	5	65
22	14	58
15	21	45
6	19	25
1	23	30
12	4	65
22	22	45
2	20	25
17	1	77
4	12	35
9	21	45
16	4	65
21	18	45
19	2	65
16	23	45
4	1	50
20	18	45
23	22	45
14	16	50
17	20	45
6	10	55
3	15	40
18	8	65
21	21	45
6	16	30
8	17	47
2	23	25
23	17	47
7	0	110
3	15	40
15	18	45
10	20	45
16	19	45
20	0	110
5	3	60
17	23	45
18	19	45
2	21	25
17	12	55
10	2	65
6	20	25
17	1	77
11	4	65
22	10	65
17	5	65
5	23	30
20	8	65
20	20	45
9	12	55
14	23	45
6	10	55
11	23	45
14	21	45
13	10	65
9	6	65
22	6	65
20	3	65
3	8	45
17	15	60
23	19	45
6	13	47
13	1	77
10	6	65
7	5	77
18	18	45
20	8	65
7	11	77
9	2	65
8	13	57
23	1	77
20	1	77
12	13	57
4	9	45
17	12	55
17	14	58
8	9	65
10	21	45
23	6	65
7	8	77
21	3	65
23	0	110
0	7	15
18	8	65
9	3	65
4	5	45
13	14	58
23	10	65
8	11	57
19	0	110
16	7	65
13	19	45
3	22	25
18	23	45
6	13	47
22	9	65
20	10	65
5	10	60
15	23	45
20	6	65
14	14	58
21	11	57
18	22	45
6	13	47
14	12	55
13	6	65
3	5	45
10	3	65
22	23	45
17	9	65
15	0	110
18	14	58
23	14	58
15	21	45
4	13	37
9	9	65
19	23	45
15	2	65
12	21	45
5	14	50
3	20	25
21	6	65
16	19	45
12	1	77
20	16	50
19	15	60
6	19	25
16	3	65
17	19	45
9	4	65
4	20	25
13	21	45
7	17	50
15	15	60
20	6	65
23	8	65
17	15	60
7	13	60
17	20	45
15	11	57
17	6	65
21	11	57
14	19	45
13	4	65
17	13	57
0	3	15
19	0	110
20	5	65
11	18	45
0	13	15
1	22	30
10	0	110
22	17	47
7	6	77
2	21	25
23	19	45
10	11	57
10	3	65
12	3	65
3	5	45
16	16	50
23	14	58
5	23	30
10	14	58
12	5	65
23	0	110
13	16	50
17	18	45
13	14	58
18	13	57
9	10	65
23	6	65
17	21	45
15	11	57
3	8	45
7	1	77
19	16	50
19	2	65
21	2	65
2	20	25
23	22	45
14	12	55
13	9	65
15	18	45
